"","datetime","cap","return","logreturn","volatility.30d","volatility.90d","currency_slug"
"130",2014-10-31,335,-0.0563380281690141,-0.0579872576503494,1.92801430811202,1.76743929178303,"BTC"
"131",2014-11-03,320.00001,-0.0447760895522389,-0.0458095047812948,1.93041107052225,1.7668525685834,"BTC"
"132",2014-11-06,325,0.0156249682617198,0.0155041552859658,1.92910318137671,1.76752085395311,"BTC"
"133",2014-11-09,330.16235,0.0158841538461539,0.0157593208503433,1.9320038110083,1.73336242042829,"BTC"
"134",2014-11-12,338.66092,0.0257405788394709,0.025414867642333,1.93667478473999,1.69390613589922,"BTC"
"135",2014-11-15,379.99,0.122036755820542,0.115145565762278,1.97344332639227,1.70543123247205,"BTC"
"136",2014-11-18,376.0026,-0.0104934340377379,-0.0105488783250877,1.96530296928211,1.70511857168541,"BTC"
"137",2014-11-21,354.32911,-0.0576418620509538,-0.059369887753694,1.95049273992263,1.70549775221774,"BTC"
"138",2014-11-24,342.65995,-0.0329331112535463,-0.0334876145183296,1.94230277326839,1.70602144974922,"BTC"
"139",2014-11-27,366.4212,0.0693435284748043,0.0670449354005634,1.95935643320898,1.66734312797072,"BTC"
"140",2014-11-30,360.52323,-0.0160961483669613,-0.0162270984590301,1.95552136983365,1.61608172403275,"BTC"
"141",2014-12-03,370.13181,0.0266517638821775,0.0263027925128419,1.95953950731185,1.61478594786291,"BTC"
"142",2014-12-06,364.71891,-0.0146242496693272,-0.0147322381352251,1.9594168557921,1.6024840680093,"BTC"
"143",2014-12-09,360.29399,-0.0121324117798005,-0.0122066102357956,1.957956536492,1.60252019988727,"BTC"
"144",2014-12-12,342.46027,-0.049497689373059,-0.050764686097175,1.96282995648348,1.58725426760782,"BTC"
"145",2014-12-15,346.77149,0.0125889639694555,0.012510381787442,1.96136805563355,1.58762472343379,"BTC"
"146",2014-12-18,315.02003,-0.0915630636186382,-0.096029808655568,1.9831797771395,1.58255443471288,"BTC"
"147",2014-12-21,310,-0.015935589873444,-0.0160639266264418,1.92204403815764,1.57239064240623,"BTC"
"148",2014-12-24,319.67298,0.0312031612903226,0.0307262382804248,1.9167907339029,1.57408592131764,"BTC"
"149",2014-12-27,320.38037,0.00221285514965961,0.00221041039163558,1.72239421573559,1.5617426843433,"BTC"
"150",2014-12-30,313.01017,-0.0230045305210179,-0.0232732641261735,1.37142364870249,1.53924440971442,"BTC"
"151",2015-01-02,313,-3.24909570830125e-05,-3.24914849255996e-05,1.35338816005981,1.53879550153154,"BTC"
"152",2015-01-05,265.86907,-0.150578051118211,-0.163199220982635,1.45362807981941,1.56999839301795,"BTC"
"153",2015-01-08,252.31554,-0.050978212696949,-0.0523235224660379,1.1597189546193,1.57173216503338,"BTC"
"154",2015-01-11,274.7275,0.0888251274574686,0.0850992502092024,1.0874368371745,1.50895478440914,"BTC"
"155",2015-01-14,215.0901,-0.217078377665141,-0.244722687190789,1.2908913031148,1.55711742075009,"BTC"
"156",2015-01-17,175,-0.186387472040787,-0.20627103618638,1.42557567677248,1.57099889188068,"BTC"
"157",2015-01-20,196,0.12,0.113328685307003,1.49960759929605,1.59031095171918,"BTC"
"158",2015-01-23,206.10106,0.0515360204081632,0.0502519717870709,1.51780443427447,1.59440191918896,"BTC"
"159",2015-01-26,222.6761,0.0804219056418245,0.0773516182230262,1.55020223460796,1.59111714950613,"BTC"
"160",2015-01-29,205.00002,-0.0793802298495437,-0.0827081725412353,1.56633031816628,1.59821919515708,"BTC"
"161",2015-02-01,216.68998,0.0570241895586156,0.0554575917337293,1.57915961298719,1.60298879274441,"BTC"
"162",2015-02-04,210.00635,-0.0308442042405468,-0.0313299000775635,1.57639616879548,1.60336210564512,"BTC"
"163",2015-02-07,215,0.0237785666957214,0.023500259772118,1.57842894363377,1.60347201681912,"BTC"
"164",2015-02-10,215,0,0,1.57581965152043,1.60344262888323,"BTC"
"165",2015-02-13,205,-0.0465116279069767,-0.0476280489892546,1.57361389374799,1.60503077146834,"BTC"
"166",2015-02-16,207,0.00975609756097561,0.0097088141269609,1.50671395386371,1.60437915978356,"BTC"
"167",2015-02-19,227.6674,0.0998425120772946,0.0951669987155788,1.55725475662012,1.61736417369648,"BTC"
"168",2015-02-22,237.9,0.044945389634177,0.043964625327964,1.56274701182219,1.60748284077625,"BTC"
"169",2015-02-25,234.08001,-0.0160571248423708,-0.0161874373166614,1.56109407355163,1.60000440356954,"BTC"
"170",2015-02-28,235,0.00393023735773086,0.00392253415190823,1.53690183668449,1.59344359368442,"BTC"
"171",2015-03-03,240.00576,0.0213011063829788,0.0210774089098369,1.54166452806462,1.58718544153862,"BTC"
"172",2015-03-06,264.68794,0.102839948507903,0.0978886241286584,1.58295543636468,1.57975151442862,"BTC"
"173",2015-03-09,260.00005,-0.0177110071580898,-0.0178697238594528,1.58308647109391,1.52682880282879,"BTC"
"174",2015-03-12,270.12774,0.0389526463552604,0.0382131349045097,1.59201541104817,1.52929786003393,"BTC"
"175",2015-03-15,272,0.00693101715506887,0.00690710806828624,1.58602417522322,1.51004125330143,"BTC"
"176",2015-03-18,281.51071,0.0349658455882354,0.0343684267411825,1.59113304481751,1.51226905512324,"BTC"
"177",2015-03-21,250.00002,-0.111934249322166,-0.118709495174937,1.60842939781331,1.51834665046025,"BTC"
"178",2015-03-24,258.0598,0.0322391174208706,0.0317303431475935,1.61367014348567,1.52032411903159,"BTC"
"179",2015-03-27,237.685,-0.0789537928805649,-0.0822450733887689,1.62894832713984,1.52603842337789,"BTC"
"180",2015-03-30,240.43751,0.0115804951932179,0.011513954482295,1.63007864266658,1.52437673981252,"BTC"
"181",2015-04-02,240.18791,-0.0010381075731487,-0.00103864678001754,1.62953837627781,1.52319882490693,"BTC"
"182",2015-04-05,240,-0.000782345789178098,-0.000782651981354241,1.6294927452089,1.51845959767827,"BTC"
"183",2015-04-08,246.51001,0.0271250416666666,0.0267636778355196,1.53796957483322,1.52025243351317,"BTC"
"184",2015-04-11,232.84648,-0.055427891143244,-0.0570232488915178,1.53990756131537,1.52302404883099,"BTC"
"185",2015-04-14,223.542,-0.0399597193824876,-0.040780036423933,1.51303854374887,1.52383175766671,"BTC"
"186",2015-04-17,216.50029,-0.0315006128602231,-0.0320074289284959,1.26085908815136,1.5244005384476,"BTC"
"187",2015-04-20,222.00072,0.0254061091557891,0.0250887381766991,1.02837974516204,1.52567226299871,"BTC"
"188",2015-04-23,223.26212,0.00568196355399212,0.00566588208652921,0.957731338419477,1.52603727471726,"BTC"
"189",2015-04-26,226.0348,0.0124189450498812,0.0123424625223207,0.944293387704621,1.52640686892777,"BTC"
"190",2015-04-29,216.34205,-0.0428816713178678,-0.0438282497367748,0.919392750855057,1.52721028265771,"BTC"
"191",2015-05-02,224,0.0353974181163579,0.0347853318727016,0.8797843811718,1.52991287474927,"BTC"
"192",2015-05-05,231.38622,0.0329741964285715,0.0324422105695335,0.866487276496802,1.53101941687979,"BTC"
"193",2015-05-08,227,-0.0189562714668143,-0.0191382449431707,0.861758584500955,1.53105413067594,"BTC"
"194",2015-05-11,234.131,0.0314140969162996,0.0309307702903002,0.864333938416779,1.53310225360664,"BTC"
"195",2015-05-14,235.08017,0.00405401249727721,0.00404581713055921,0.864288826138387,1.52600577395102,"BTC"
"196",2015-05-17,235,-0.000341032593263862,-0.000341090758103182,0.845698271032001,1.52239967950797,"BTC"
"197",2015-05-20,231.43364,-0.015176,-0.0152923339783031,0.8481384794948,1.51248686262423,"BTC"
"198",2015-05-23,231.09775,-0.00145134475696794,-0.00145239897791857,0.783563688194888,1.50849076590711,"BTC"
"199",2015-05-26,234.8325,0.0161609102641632,0.0160317128603518,0.770456972344918,1.50878107550637,"BTC"
"200",2015-05-29,234.03003,-0.00341720162243301,-0.00342305359127209,0.768520996415824,1.50722976255731,"BTC"
"201",2015-06-01,227.58963,-0.0275195452481035,-0.0279053016329966,0.774279447201111,1.50774364299314,"BTC"
"202",2015-06-04,222.03202,-0.0244194342246613,-0.0247225331182639,0.774315617859514,1.5080175194885,"BTC"
"203",2015-06-07,220.33904,-0.0076249362591935,-0.00765415470629707,0.687658045325998,1.50733538171933,"BTC"
"204",2015-06-10,224.2211,0.0176185754462759,0.0174651676099493,0.690866109147277,1.50799430549916,"BTC"
"205",2015-06-13,226.57075,0.0104791654309072,0.0104246395697227,0.676254009007373,1.507296053232,"BTC"
"206",2015-06-16,226.14462,-0.00188078116879606,-0.00188255205848422,0.674936038523522,1.50711129542607,"BTC"
"207",2015-06-19,233.81721,0.0339278024832074,0.0333649501312545,0.674215010248381,1.48129744408604,"BTC"
"208",2015-06-22,238.05336,0.0181173575717545,0.0179551939708045,0.547375027208219,1.47766057030192,"BTC"
"209",2015-06-25,240.1745,0.00891035522455972,0.00887089225558612,0.535951080170592,1.39743992241519,"BTC"
"210",2015-06-28,239.5263,-0.00269887102918921,-0.00270251954767106,0.455011411066489,1.25925842120236,"BTC"
"211",2015-07-01,247.45041,0.0330824214292961,0.0325469753662852,0.466915005899917,1.25462424347839,"BTC"
"212",2015-07-04,252.87507,0.0219222105956502,0.0216853740075739,0.472231358388219,1.25344441623905,"BTC"
"213",2015-07-07,254.88804,0.00796033393090112,0.0079288176158691,0.472628933759439,1.13976253019349,"BTC"
"214",2015-07-10,265,0.0396721635114775,0.0389054360658728,0.482128194863187,1.10552492396343,"BTC"
"215",2015-07-13,268.95604,0.0149284528301886,0.014818120186752,0.435262088520439,1.08126262901154,"BTC"
"216",2015-07-16,269,0.000163446784835272,0.000163433428864835,0.40488124828178,1.07639168905233,"BTC"
"217",2015-07-19,273.40259,0.0163665055762081,0.0162340179423339,0.383076769478367,1.07705507085024,"BTC"
"218",2015-07-22,274.31656,0.00334294565387989,0.0033373704327098,0.378184596169357,1.07711808886914,"BTC"
"219",2015-07-25,275.31,0.00362150939775572,0.00361496752214852,0.378326583978378,1.07402837093163,"BTC"
"220",2015-07-28,286.55237,0.0408353129199811,0.0400235762723989,0.39485858342283,1.07743631009936,"BTC"
"221",2015-07-31,280.00001,-0.0228661867287994,-0.0231316728878959,0.367464437033191,1.07238680010445,"BTC"
"222",2015-08-03,277.12003,-0.0102856424897984,-0.0103389052531191,0.36047948277632,1.06885324785415,"BTC"
"223",2015-08-06,280.53092,0.0123083488407532,0.0122332169863201,0.349537216578139,1.06866126255131,"BTC"
"224",2015-08-09,259.20268,-0.0760281255271255,-0.0790736466858955,0.44882598501819,1.07923262475953,"BTC"
"225",2015-08-12,258,-0.00463992116130893,-0.0046507190092227,0.439631860256662,1.07773952941779,"BTC"
"226",2015-08-15,261.6437,0.0141228682170544,0.0140240696399712,0.441214753027777,1.05149505131569,"BTC"
"227",2015-08-18,257.0064,-0.0177237212285258,-0.0178826672527011,0.447116473845789,1.05177998860418,"BTC"
"228",2015-08-21,188.10761,-0.26808200107079,-0.312086794616658,1.16976980157531,1.21471509815721,"BTC"
"229",2015-08-24,223.09997,0.186023096035296,0.170605774277401,1.31865018794999,1.26439305835925,"BTC"
"230",2015-08-27,204.01,-0.0855668873465112,-0.089450954718992,1.35121406200064,1.26721473002176,"BTC"
